4053834-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x87aea9d6537fcdd055b2b5253f03c56287ce1a8affa4e64ec40b0ca370c3fcdb, 4053834, 2000.0, 2023-04-05 10:03:37, balances, transfer_keep_alive
3885603-2, rLozZvTegma5GH1RFNHG1i3v2545zzS3VmrLUUVTTTA85AY, 0x7d80e085ba708ebc409d334d2b8e93838231deb6bde55a3220d30e318b05bf26, 3885603, 979.0, 2023-03-12 15:23:12, balances, transfer_keep_alive
3885560-2, pq1hS97kpV4KuMRDij1Lri9Xbi1BBKWSYT792aDALdqZQdn, 0x29648c3b919796b311e62e0737c8aa0e63f65a215ac42235f8d078e4fb7436f0, 3885560, 1966.096, 2023-03-12 15:14:12, balances, transfer_keep_alive
3885496-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xea60645ae4316ab2a24af3c3bafc2d36780df3006ef117dfdd8bf20f5750b5bc, 3885496, 120.0, 2023-03-12 15:00:48, balances, transfer_keep_alive
3885473-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x1281797a7490999b741aad72ed47a214cd8fefa6b1b07349b23c7286c5a2ea9a, 3885473, 173.0, 2023-03-12 14:56:06, balances, transfer_keep_alive
3885369-2, thPw51YeyTzSFcKMNt9CLD3C49TKasVDrVRy2r1AATk23h7, 0x9687906fb0635f2b243de12475ed0928830b62b3eaad07df285b842cbd8fc558, 3885369, 201.0, 2023-03-12 14:34:24, balances, transfer_keep_alive
3885321-2, thPw51YeyTzSFcKMNt9CLD3C49TKasVDrVRy2r1AATk23h7, 0x1188c407bcac6573cfdbb4260232135d57e066f735e9842742df912df6ae2e00, 3885321, 292.0, 2023-03-12 14:24:42, balances, transfer_keep_alive
3885305-2, thPw51YeyTzSFcKMNt9CLD3C49TKasVDrVRy2r1AATk23h7, 0x7150e00b19e48c2f3d3f2b691f4f9faf010a1d4b00906e3634ae1c654348e19b, 3885305, 500.0, 2023-03-12 14:21:30, balances, transfer_keep_alive
3885284-2, thPw51YeyTzSFcKMNt9CLD3C49TKasVDrVRy2r1AATk23h7, 0xad7605adff53229b81db3075be0e2c55de4b8cf7cfdf9bbaf38c82a0511316dd, 3885284, 9.0, 2023-03-12 14:17:18, balances, transfer_keep_alive
3884688-2, rPBcS98u2TGsMaXJoXPmj2UWe8or1rmCHmcREwvARdWbaut, 0xf31290b6e8e8f809e2e665f0417484cf3b0a9d3fe42435f60c6b9072a9bc4650, 3884688, 0.2, 2023-03-12 12:16:48, balances, transfer_keep_alive
3884665-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x45ebb732386249eb4bc66c5afc67bc2ab9b1d44566f9000f604c9b31f86b1ab6, 3884665, 3633.35792, 2023-03-12 12:12:12, balances, transfer_keep_alive
3884587-2, q8UgA8R71Us4vBA4yvoD4asdBa88MosDEVebdBn7YZTyJNQ, 0x1c5c0abd548db7fac8c20ead8c29cad7fd8f616cc12072ea4e7b64b5b974dbcd, 3884587, 2.3, 2023-03-12 11:56:30, balances, transfer_keep_alive
3882969-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x944b26e21463316df6c4cf3e3d605af0d6e3d83a03b78aee15de3b90ffc37897, 3882969, 91.40104, 2023-03-12 06:29:30, balances, transfer_keep_alive
3882794-2, otbJKpC7EMUHZ36rtiPN9ymD3Yo8QouApZP77W72fCVsfwu, 0xd4b4f2f1e5d9ffeb084584decf3bb9fb8fb41805e7cc37bfc890dcc810542a81, 3882794, 160.0, 2023-03-12 05:54:12, balances, transfer_keep_alive
3882497-2, tuYFR6Rc92Qg3V6gfWd1g84C3NW6cs9ymfCwT69dMuMQEdb, 0xa6505889520093ef6107fcf2f28933274ea575ae23fa7e9609415aefbaf5648f, 3882497, 447.796, 2023-03-12 04:54:12, balances, transfer_keep_alive
3881604-2, pq1hS97kpV4KuMRDij1Lri9Xbi1BBKWSYT792aDALdqZQdn, 0x6eff0abb1b4671e49986898ca2e4a37166ac53c8a387a80a95b7a1c4beb58285, 3881604, 2183.996, 2023-03-12 01:54:18, balances, transfer_keep_alive
3881208-2, srb2w1ntAvwQNHY4AP3Ee3ehTo6UGowFz9teKmyton3BZbU, 0x52f853b9832c65ccd8e46011bc8f3a5f85f962864d7291b788bfb1139e096553, 3881208, 5658.996, 2023-03-12 00:34:18, balances, transfer_keep_alive
3881143-2, pkHrYfPi1Y45pUiMCLr7Nq6yTAviCBBnKYjVJictGyv3pqv, 0x9a0a3019e2f4bb3dcc223b5a0d78062fc796267d2c8a72a18e52fe9d43bc088d, 3881143, 32.0, 2023-03-12 00:21:12, balances, transfer_keep_alive
3881110-2, pkHrYfPi1Y45pUiMCLr7Nq6yTAviCBBnKYjVJictGyv3pqv, 0xd09cbe8833f723797aef42939bea80fac40c6d612bb9f88b90c249e194a029af, 3881110, 1.0, 2023-03-12 00:14:36, balances, transfer_keep_alive
3881084-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x0722f6a2dea6d7e3e63491a5d6667d72d3598074bef39c9026048f958f7c6d1b, 3881084, 1350.0, 2023-03-12 00:09:24, balances, transfer_keep_alive
3881049-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x0f576f430c10f0479b1f4c5845ea17f7f513dc1152ad8474b0a2afc3711a4331, 3881049, 1350.0, 2023-03-12 00:02:24, balances, transfer_keep_alive
3881018-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xc3bdb526480a6766f5facb1a9771a4309098d8b10f9f8124ae0419f0cd2dfa41, 3881018, 1350.0, 2023-03-11 23:56:06, balances, transfer_keep_alive
3881012-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x39e4a33cd1c9e12db85ae304a6e941603f0c6c2a8b0e9dd0cc1e72ba4a6b76f2, 3881012, 825.11964, 2023-03-11 23:54:54, balances, transfer_keep_alive
3881009-2, tKvAx3q3nT3U8pKg3fTYrbCVwDqzqgU8oWf3MPJStANtkqx, 0x09e68894f14043ec59b66fc1a968081421725017d4c78fedee66f292b018f863, 3881009, 299.996, 2023-03-11 23:54:18, balances, transfer_keep_alive
3880869-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xa26b62f22ad79ec3f9c732797e5cdbbaefdb38891136eb0edd099b01e82c3828, 3880869, 1350.0, 2023-03-11 23:25:54, balances, transfer_keep_alive
3880579-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xcac73d8223fbdb52c0e030872e556c23b5c9afba0b7cdc835938ca2adc7adbab, 3880579, 417.54635, 2023-03-11 22:27:24, balances, transfer_keep_alive
3880563-2, paF5CpaoWMieKxUmFgPtkuFUSNGZz6cGbUpAbesrZeHKWU2, 0xf43af1c26b7f0756629965cd0930218aa5076ab1f6df0e519e8a4cda9708343e, 3880563, 2.0, 2023-03-11 22:24:12, balances, transfer_keep_alive
3880278-2, q96Ficitpkmqsz1ZFzKfPZdNq2jMRmy7s2NpfTbmL5nKXe8, 0xb524439c686afc7192c98cacfd3496008669cc6f9100ffd370069f7c54558f4b, 3880278, 17005.0, 2023-03-11 21:26:24, balances, transfer_keep_alive
3879981-2, sqU4ctzxTkLVDc3jgqPtjEnsiRfuhxPkTDmC4Lf8meacK2k, 0x0db118593b3702e66ea4833cff90c3e4fbce4d4396e75793ba74caee03cc92b5, 3879981, 610.0, 2023-03-11 20:25:06, balances, transfer_keep_alive
3879972-2, sqU4ctzxTkLVDc3jgqPtjEnsiRfuhxPkTDmC4Lf8meacK2k, 0x2e947eeed4735d75bb40295fe0d40e529eaef944afd03ac51609dce07a786080, 3879972, 1.0, 2023-03-11 20:23:18, balances, transfer_keep_alive
3879944-2, sqU4ctzxTkLVDc3jgqPtjEnsiRfuhxPkTDmC4Lf8meacK2k, 0x6ce301dd5aa34bd0658e3375a159e8dab73560b15e63109e6ecd4b9551dcb384, 3879944, 1.0, 2023-03-11 20:17:42, balances, transfer_keep_alive
3879813-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x04e748bd8d066223e953513d56d49ed7c0bb0986212f4a4264fdc116f528aa1c, 3879813, 31.59188, 2023-03-11 19:51:18, balances, transfer_keep_alive
3879755-3, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x0a1e82125395e348804530a984afd8d22fc41891f8c61607aee04a7aa6be5421, 3879755, 1350.0, 2023-03-11 19:39:42, balances, transfer_keep_alive
3879743-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x16bcdaeb76ccc49ea099c85d22d1430336f44c72a166ea1c09dc0916c5ecad0a, 3879743, 2709.99, 2023-03-11 19:37:18, balances, transfer_keep_alive
3879628-2, pq1hS97kpV4KuMRDij1Lri9Xbi1BBKWSYT792aDALdqZQdn, 0x621340d6d3f1ae56087ee02b918639c6f2bf757124539f9988157509681e74f1, 3879628, 3956.896, 2023-03-11 19:14:12, balances, transfer_keep_alive
3879591-4, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x7240b21477420125934b29679c7057962d14802d691ac6b5ecee2828c4303cc1, 3879591, 4702.84156, 2023-03-11 19:06:48, balances, transfer_keep_alive
3879101-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x404bcdf2d135fcd245b2029f837ecd1109bb1f269e7ffc47041368a018dd813b, 3879101, 681.60915, 2023-03-11 17:28:06, balances, transfer_keep_alive
3878932-2, rdR5zQjBT6c6PkDsUHmmTq6GYaFXuEUkVrU7J7gT4dwjssh, 0xdc782d210424fe87231e19faf3b5675d9b7645dc89a374455e4f3c976365bcef, 3878932, 174.5574, 2023-03-11 16:54:06, balances, transfer_keep_alive
3878909-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x38bd54885233728fad88690c4072820579b867179d1690aeb18d7a5c4c849e50, 3878909, 3078.39164, 2023-03-11 16:49:30, balances, transfer_keep_alive
3878901-3, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x52e10748ef867db3c66bd5a33845c9a0b62019f8c2637e1f045d454699cc7101, 3878901, 1.0, 2023-03-11 16:47:54, balances, transfer_keep_alive
3878606-4, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x8def9e5e6714baefa36bb9f99f5a51a3a1949afb855adb8e595a52e192cd1fcf, 3878606, 795.83636, 2023-03-11 15:48:42, balances, transfer_keep_alive
3878586-3, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x97ede5b1c3ac4b83f6241557d1b7d35e8630b7f4f1cc8b71b3208f1a38d68694, 3878586, 2863.99, 2023-03-11 15:44:42, balances, transfer_keep_alive
3878523-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x0453108e919ec0e34f7e174412b3aa5b25c5d2799427f2f7a4baa46f72a13d9a, 3878523, 299.66315, 2023-03-11 15:32:06, balances, transfer_keep_alive
3877959-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xce1d948f01b70eeb969b215ebceb809a3c7a43a57f594430393093ce7cbf76f2, 3877959, 17010.77444, 2023-03-11 13:37:00, balances, transfer_keep_alive
3877071-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x4cdcd343cb46f9d84ef5f7818a49678a867f28d60ed850aa8572c31f48bc3586, 3877071, 5707.96, 2023-03-11 10:37:06, balances, transfer_keep_alive
3877057-2, r7CoksEB7iXBpU7UrBZTNYMDRiJfY1aYUFTJCXdeAyJVR5u, 0x7fe1ce18c3b63514f52e36da41010eba5f90fcc0c66c3255f730359437707c0b, 3877057, 5622.696, 2023-03-11 10:34:22, balances, transfer_keep_alive
3876831-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x6545a461856e6c62a9cb0d575608894a55ed4c7f47cd26cccf4b85b82f0f2ed5, 3876831, 2318.29, 2023-03-11 09:48:42, balances, transfer_keep_alive
3876069-7, otbJKpC7EMUHZ36rtiPN9ymD3Yo8QouApZP77W72fCVsfwu, 0xdffee7d5713f2aae8f4a79f8c8115d469f706c77ad515cec4d6f0ccc3447c38f, 3876069, 145.0, 2023-03-11 07:12:42, balances, transfer_keep_alive
3875781-2, qzq4SAuKpULTAterFaiAKAsgmJiQwy8YiPVRKm3Cds2rpbx, 0x8955e273df59f460bd61faa2d30edc1af98f73c576144a4489d509c94f2d075d, 3875781, 384.206, 2023-03-11 06:14:06, balances, transfer_keep_alive
3875671-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x0ff8b03a90bec49a67396a3d41665eeb385d9877570215cda9bb94ad7f10171c, 3875671, 92.34381, 2023-03-11 05:51:36, balances, transfer_keep_alive
3875582-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xcad7d8c2f397309df9c03d866f438a1efddbef357b9001d6e43e234e8f828928, 3875582, 86.81061, 2023-03-11 05:33:30, balances, transfer_keep_alive
3875290-5, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xe968df14007aac7ba2a5cf1ca01bfffb4f6351b53693c77fa4f4d79cc8a35fab, 3875290, 1350.0, 2023-03-11 04:33:36, balances, transfer_keep_alive
3875059-3, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xce10b4b04db4a83edb1aa93731d4b8f6243ae3d663ea73b732cbe3cc239e27dd, 3875059, 50090.91266, 2023-03-11 03:39:49, balances, transfer_keep_alive
3874587-3, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xa27db2cfb317173342aada71501b6d625ab9745b3ffa9218acda3ba2cf8a773a, 3874587, 10190.69203, 2023-03-11 01:45:43, balances, transfer_keep_alive
3874552-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x02ea9760fde66a1dda14007f9fb07ce4275cd3f2ab5d0fda612147d9bf3a25a1, 3874552, 55.80006, 2023-03-11 01:37:31, balances, transfer_keep_alive
3874528-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x9b7d1eaed8d542bc513ef4d6574b9345044b808aced8007d4e9f1060678937cd, 3874528, 667.55553, 2023-03-11 01:31:13, balances, transfer_keep_alive
3874459-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xff7a4c9c193b69a1f5ffc128cf123143d99dddab65ca2a5269329cadc5bf1574, 3874459, 100.0, 2023-03-11 01:13:25, balances, transfer_keep_alive
3874350-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x58e6c9c5b77a5773d210dd2b1b939e341b97936e607920316eccc59ff35d00ea, 3874350, 208.0797, 2023-03-11 00:46:02, balances, transfer_keep_alive
3874319-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xdfc41a66919c81d9445b2d681b5a36b133e08428df061cc9012afc8c73d0dcc4, 3874319, 1207.99, 2023-03-11 00:38:13, balances, transfer_keep_alive
3874220-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x5477b2d3c3fd7bbd69202e1a64cbe929575d929a9592ab3aa7a97a515c167f8c, 3874220, 171.36828, 2023-03-11 00:12:57, balances, transfer_keep_alive
3874193-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xfa2cadf581b7b8dfd2f6894608d7f8663ac5c526c3a58c22339ab82aeb5d9ddb, 3874193, 2385.39, 2023-03-11 00:06:20, balances, transfer_keep_alive
3874047-2, saWHgbLh969BK5wqauq2yb1hk7B4tN6mdnB5G2VpoVVrcC9, 0xa384a1cfe5625b66f6fa85c57a171e44e437473db76cd27e6214835ccef40687, 3874047, 1380.60857, 2023-03-10 23:34:13, balances, transfer_keep_alive
3873623-3, pq1hS97kpV4KuMRDij1Lri9Xbi1BBKWSYT792aDALdqZQdn, 0x2288db4daa08154d668ab72a06807b8c5cb3440b10792da3d7a9df3fed451bc4, 3873623, 2149.196, 2023-03-10 21:54:19, balances, transfer_keep_alive
3873623-2, saTrUas1phQF7HNEeqSwwHhMrQ56K9Q1j6hn122fKEiUtAc, 0x02dd120b2b788e799ad3eb78bb1a64cf02238974c3b6835f755fea3fc8807200, 3873623, 1349.896, 2023-03-10 21:54:19, balances, transfer_keep_alive
3873610-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x41dccc4411d334521d21a9ebe109799d702fc8805f4a030a8b926f798d10fe5f, 3873610, 1537.99, 2023-03-10 21:50:32, balances, transfer_keep_alive
3873570-2, rTsR582NkjRA4qVv49vG63PzFvJ4uptoe8RtdK17Ynqpnvs, 0x543cbcfea648123da498b4b12c9e02c0a8378fb3dce90ab181d4529f77a7acc2, 3873570, 739.0, 2023-03-10 21:40:55, balances, transfer_keep_alive
3873033-2, rAKJUZztVTYS8jJznz2qreiU1ChmeBB7dLanzrx4KyaoiPz, 0xbc555b390d4dbbe258c075328cd088ec422414316bf70e3ca4135d2c9cddb27b, 3873033, 3170.996, 2023-03-10 19:34:14, balances, transfer_keep_alive
3872849-3, srb2w1ntAvwQNHY4AP3Ee3ehTo6UGowFz9teKmyton3BZbU, 0x94a1158d8da6cb8d961ff7c9e393dfefa2ce61ded6441774750a7c70db8eb804, 3872849, 6655.996, 2023-03-10 18:54:07, balances, transfer_keep_alive
3872823-3, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x830e72bb401c9298aafe0d55180d39912f22fb066286d1e37dc845c58e422863, 3872823, 13870.1, 2023-03-10 18:48:31, balances, transfer_keep_alive
3872755-2, r7CoksEB7iXBpU7UrBZTNYMDRiJfY1aYUFTJCXdeAyJVR5u, 0xc29ea489bb18640396e379751f26588f82f2d4bbcb5be7ba30b574acfb78305f, 3872755, 13010.396, 2023-03-10 18:34:14, balances, transfer_keep_alive
3872664-4, tjAEMWofTcc5NNaD7imE4eyBiPnryeH3RWYK4Kaz3AaaGto, 0x1fc6b7f5c0e2b781478cf20501eadb9106d441872142b886142f78409ccb18fe, 3872664, 1001.796, 2023-03-10 18:14:14, balances, transfer_keep_alive
3872664-3, rAKJUZztVTYS8jJznz2qreiU1ChmeBB7dLanzrx4KyaoiPz, 0xf28b0229a6661709daf4c1b530dec907d7b964bbf9feea00728c4bfb33e6c385, 3872664, 2719.996, 2023-03-10 18:14:14, balances, transfer_keep_alive
3872662-3, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x556b998724884b1f787d54f7ecb765837888eabe7062eb6dd5e05f1fc4c51778, 3872662, 1350.0, 2023-03-10 18:13:49, balances, transfer_keep_alive
3872616-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xbb53491ba18488a83f6637a7e9ec0fba1bb7f77e172163317c4657c9f878ffd1, 3872616, 1350.0, 2023-03-10 18:04:02, balances, transfer_keep_alive
3872529-20, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x8eb3fba747b3b5d3019c2cbda71483564b9050a18fb85803815394ecdf574d21, 3872529, 1350.0, 2023-03-10 17:42:31, balances, transfer_keep_alive
3872489-3, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x6411ae35d1d686259fdb043544f1011c0f25a466c150ecd74156aa37a7aa2607, 3872489, 2385.39, 2023-03-10 17:31:50, balances, transfer_keep_alive
3872407-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x4294c0aea0fd072eabc5677d7ffbb08a9a5c241466e98b0a3adc19c74df951ed, 3872407, 86.25914, 2023-03-10 17:13:19, balances, transfer_keep_alive
3872325-2, sU39F4BKGpKc1p2bGgNt7qTrL2Mm6cUAR4Uwz51iRvbfF9D, 0x386553aa2faada335286eb42d780a74d252e9abd13d50b399c80aa97dfb61399, 3872325, 86.26514, 2023-03-10 16:55:31, balances, transfer_keep_alive
3872264-2, sjKHQGTKj4vAsoPp4HbbixMUE4iySKUUWomECvgguTVR5op, 0xbcddde42acaeb35e3acb4d61f8032cb17c6c757e867cde3f5b793c5fa7288244, 3872264, 1062.0, 2023-03-10 16:41:55, balances, transfer_keep_alive
3871803-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x0f239df0932a15aa0b3e6c3f2c1a1b7818c95ac36068ae83b4614d256041e03a, 3871803, 1217.99, 2023-03-10 15:05:25, balances, transfer_keep_alive
3871754-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x773a4078fffcf3402ae482b2a61e99e953410d63c2a47ec4336f06dd6377d598, 3871754, 5.54, 2023-03-10 14:54:19, balances, transfer_keep_alive
3871314-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x2b71e1a02682e4b9af49056970a536d8ee8ced3c705103a457a73c2b6fe74776, 3871314, 2790.99353, 2023-03-10 13:22:54, balances, transfer_keep_alive
3871049-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x1e222ec09a678936863487d3c3a522c649c6bb1ba3e2fc88fa35f9ca087846e9, 3871049, 6019.67, 2023-03-10 12:29:42, balances, transfer_keep_alive
3870972-2, pWStxDGpPvHnRhpw1nVtUpmANugFjb5hyUM5PWuTa9tKD4h, 0x6389c865a668f56b299137715428464fa8d1de89c0c16c9f64d707b4ed3b5c3e, 3870972, 159.696, 2023-03-10 12:14:12, balances, transfer_keep_alive
3870175-11, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xd7d81ac52a9c1b8ed973c5458457fa55a898914c59c00655f2ccb6ec7be143ae, 3870175, 4542.99, 2023-03-10 09:34:12, balances, transfer_keep_alive
3870175-10, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xea8b033ca5c875f71d48d68cf89d5c4ecd56e6dce33a1a38e9b2aaefddf29de9, 3870175, 8463.59, 2023-03-10 09:34:12, balances, transfer_keep_alive
3870175-9, r7CoksEB7iXBpU7UrBZTNYMDRiJfY1aYUFTJCXdeAyJVR5u, 0x7e79524911efe95d8612bc28ae25a32b3d94d6acd35f4710c95943e870090339, 3870175, 8463.596, 2023-03-10 09:34:12, balances, transfer_keep_alive
3870175-8, sSyVcTeZvXjctRFpS5AAhjN3MDWbt5Lnf72Es7W82AbGMRR, 0x7ba5c46728221de02650b7be44f07c1cc512798130c9058fa3d47d5d615f1682, 3870175, 2355.296, 2023-03-10 09:34:12, balances, transfer_keep_alive
3870167-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xd90d2c68b81e10fe2dcf45c6bebcb203c82b8353587632d0013f24ce82430801, 3870167, 6973.42, 2023-03-10 09:32:36, balances, transfer_keep_alive
3870166-29, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xe0d4a492e25c6405dd35d13c121228ea12df07c33cd4aa5abd75a8f9bb077879, 3870166, 1350.0, 2023-03-10 09:32:24, balances, transfer_keep_alive
3870077-2, tDhgoFFm1YieEmNDt3c9v5NN9yEWBwhc6LaXWHDoqpbtncx, 0xbf9a29e7f05ec45a7b2509c568613e22394d97cd3b87c5770f100b3af1b6665c, 3870077, 227.81227, 2023-03-10 09:14:12, balances, transfer_keep_alive
3870062-2, t6Xrtnc8qcHUwbbuN3QYtaKZBWbyZ8E5JqZmVYSPgfeKzHS, 0x163f8840ab0768e23df0d0c99b8b6683d36843a9f527fbd595a7fe2d1d9608ca, 3870062, 45.09, 2023-03-10 09:11:12, balances, transfer_keep_alive
3869879-2, q2iosPhcS99AcTfGWqaiSRgQYNEHvE1NmdG2mb7hKfkDEmN, 0xaf8715e045d59a7efc30cae4f1ac73e9b77599cf60b06e77e83f75cecad289c3, 3869879, 23899.99352, 2023-03-10 08:34:18, balances, transfer_keep_alive
3869739-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0xb02b5f83eae4e0370baf84c940b94836d3fabe1255436ef2eb6ac1980ad3b59d, 3869739, 3651.99, 2023-03-10 08:06:18, balances, transfer_keep_alive
3869385-3, tkG4jDzzsrTDXz1q7GeKQXzUdy5SRPBfWckGPxrFzSwuxgJ, 0xde695c7922bb1817116519445210ecbf113cac726937b3c046a09189a8c65dd9, 3869385, 288.67791, 2023-03-10 06:54:12, balances, transfer_keep_alive
3869001-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x04e100b585b7ffe9ba5dab6823fbf577cc1abdfccdfb5d215985c6f32a101f04, 3869001, 1350.0, 2023-03-10 05:37:00, balances, transfer_keep_alive
3868987-4, s4nRk2fPK5Grg6hbbej6vSN2BDvKZ5gSXRpeadrAaJMXxc6, 0xdc4f6873ba0c4c197ae06694c2305d8a337ff41f935b9708f8cc74164f2dfbc0, 3868987, 2499.996, 2023-03-10 05:34:12, balances, transfer_keep_alive
3868876-3, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x6606e60f8cf4a4822c98d638f4bdebf27fa2c21061c2b46886937943d4afd705, 3868876, 1350.0, 2023-03-10 05:11:42, balances, transfer_keep_alive
3868689-2, pAfTD8WmDYCLMwN42SBskQ6vpK7SM8WicYcEmGqUfmgxFPw, 0x85e372a65a34744f70dad67b889d5b2939eb9ef645e2f675cd0ba5d541f11642, 3868689, 985.996, 2023-03-10 04:34:12, balances, transfer_keep_alive
3868614-2, pDiSBRN6wH1orEfDfXHBZ1v2HSqPiUYTQQGqVnk8JpghLHj, 0x93087143ba31e349928d9bb2d93da8324841d4398bc7879a7a32a23bb134b468, 3868614, 986.0, 2023-03-10 04:18:00, balances, transfer_keep_alive
3868595-2, pAfTD8WmDYCLMwN42SBskQ6vpK7SM8WicYcEmGqUfmgxFPw, 0x474a1ec3d3fc2fd175d046848ea988ba74b77e7dec1bb64922529163454daa44, 3868595, 1201.996, 2023-03-10 04:14:06, balances, transfer_keep_alive
3868412-2, rJekkd4nne4A6VpRWj4eDmjgYye2gXjDaJ1gTGoJLYgy2T1, 0x47e408c1b5b1ed6fc8157c93fa54a413ec22cc827f923a79d9721d682eaf9b3e, 3868412, 1091.817, 2023-03-10 03:36:48, balances, transfer_keep_alive
3868399-5, tDhgoFFm1YieEmNDt3c9v5NN9yEWBwhc6LaXWHDoqpbtncx, 0x60c903e62fdcbb693f622f83121eb8ab6bc5db973c6398829375f5cc5b2468ba, 3868399, 812.781, 2023-03-10 03:34:12, balances, transfer_keep_alive
